disturbance,h_scale,load_level,t_event,i_gentrip,seed,run_id,f_nadir_hz,f_zenith_hz,rocof_hz_s,settling_s,f_min_hz,f_max_hz,converged,runtime_s
islanding,1.246389988504177,0.844152529468012,1.9268718817242008,0,153,153,0.7354610215365938,1.3165213961773645,7.905788827908964,,59.264538978463406,61.316521396177365,True,54.212
islanding,0.5152807104122935,0.8091390520370095,0.6697624397366667,0,154,154,1.2673655827142554,4.216313415939325,5.41827222315348,,58.732634417285745,64.21631341593933,True,54.032
islanding,0.8795885917954607,0.965359768251414,2.24351352535064,0,155,155,0.9163885215547651,3.662630992029115,7.818272817565131,,59.083611478445235,63.662630992029115,True,54.1
islanding,1.0009314901795325,0.8880488074907696,2.8592334292006054,0,156,156,1.000981680204113,5.014457434262795,8.365049415899932,,58.99901831979589,65.0144574342628,True,53.844
islanding,1.4505366728225504,0.8285933400398059,0.945486491729498,0,157,157,0.6668361123276583,2.2129402639922873,1.9635153135424588,9.9745,59.33316388767234,62.21294026399229,True,54.286
islanding,0.824317740983541,0.8417088708618018,1.8055247275093975,0,158,158,1.6949538341880768,3.8009528533084236,8.02486290052073,9.9595,58.30504616581192,63.800952853308424,True,54.206
islanding,1.3553728856467369,0.9709234455030457,2.138994030231574,0,159,159,1.0294078040084926,1.2618359101253702,8.523760464363406,,58.97059219599151,61.26183591012537,True,54.218
islanding,0.7136766412756749,1.1027083475662498,2.0592410153001985,0,160,160,1.9504911684821238,3.1647751260217376,5.213215609334796,,58.049508831517876,63.16477512602174,True,54.074
islanding,1.0516539437725967,1.1821383954843818,1.9189714245826868,0,161,161,0.8194073904488377,3.4377447631559903,8.543635935795564,,59.18059260955116,63.43774476315599,True,54.436
islanding,1.398591293835016,1.165618896146564,1.5931170107676385,0,162,162,0.6828132545540129,1.5521148068237167,2.4243626385052153,,59.31718674544599,61.55211480682372,True,54.108
islanding,1.2230309206605934,1.1685488097678909,1.3990441880534987,0,163,163,0.7444290654995953,1.4336230877540146,2.4249812986875696,,59.255570934500405,61.433623087754015,True,54.319
islanding,1.2969905010201805,1.1595580341499865,1.8645898699991743,0,164,164,0.7168970393793899,1.290820478158608,4.109667891352373,9.993500000000001,59.28310296062061,61.29082047815861,True,54.121
islanding,0.599064515251704,1.131613585141,1.1028281382166847,0,165,165,1.158504135909375,3.8715480420041857,8.110024522746784,,58.841495864090625,63.871548042004186,True,54.415
islanding,1.4765240542401585,1.0763068089969168,1.4994461573561793,0,166,166,0.6591734224055301,1.52841393559887,2.022944302971368,9.522,59.34082657759447,61.52841393559887,True,54.248
islanding,0.5388938426043567,1.0081754629825512,2.7021214981031703,0,167,167,1.9366990334725713,8.212791581656447,15.244841092517376,,58.06330096652743,68.21279158165645,True,54.481
islanding,1.1211911587779033,1.1907427534425086,2.044460615177335,0,168,168,0.7868565979719406,1.7607579518089764,8.669452813087801,,59.21314340202806,61.760757951808976,True,53.859
islanding,0.8584399095894388,1.0413590077680774,2.69452645829013,0,169,169,0.9303274040984277,4.312020061597892,7.822019405719232,,59.06967259590157,64.31202006159789,True,54.097
islanding,0.5799036748332932,1.0396196787464478,2.3224935921281373,0,170,170,1.447054923458687,7.534576953489861,15.941209617852223,,58.55294507654131,67.53457695348986,True,54.181
islanding,0.9270022046167425,0.8033617673270496,0.5718619756849258,0,171,171,0.8776613096490635,2.529465268322305,2.6778628012902317,,59.12233869035094,62.529465268322305,True,54.227
islanding,0.8872402280993802,0.9631064369031357,2.8018747379701603,0,172,172,0.911470721810602,4.560786037921574,7.83345832689335,,59.0885292781894,64.56078603792157,True,53.965
islanding,1.0666967561045877,1.0924128358782292,0.5903510590782571,0,173,173,0.7735829471659486,2.2760232830064595,2.354899322240982,,59.22641705283405,62.27602328300646,True,54.128
islanding,0.8608319136268469,1.0916214587687587,1.6453246171671176,0,174,174,1.6198201505626386,2.53700079001775,7.817654279009432,,58.38017984943736,62.53700079001775,True,54.271
islanding,1.1566082342116801,1.003733196049166,0.7016872063400061,0,175,175,0.7714484820033789,2.2787350665537716,2.1330724622588804,,59.22855151799662,62.27873506655377,True,54.349
islanding,0.9983851841177636,0.8161412650392106,1.044248120555916,0,176,176,1.2287791862258999,2.3098346622535857,2.9403050314591894,,58.7712208137741,62.309834662253586,True,53.731
islanding,1.1645159287857845,0.9117085712978257,2.006553817378613,0,177,177,0.7974771190947862,2.2067240758707953,8.693859059169924,,59.202522880905214,62.206724075870795,True,54.048
islanding,0.8178521443894846,0.9187728077138353,2.735118376091725,0,178,178,0.958608425892379,4.2802753605969315,8.096102950781514,,59.04139157410762,64.28027536059693,True,53.934
islanding,1.0415875021012426,1.004107592548491,2.3657974956154115,0,179,179,0.8243949110393842,4.019972964549197,8.51447162456509,,59.175605088960616,64.0199729645492,True,54.436
islanding,0.6389308868867661,1.140600607496016,1.6200496271455904,0,180,180,1.8880704726822017,1.719184641040684,13.041614639602201,,58.1119295273178,61.719184641040684,True,53.963
islanding,0.7813730443461568,1.0731718886905464,0.635173432463478,0,181,181,0.9859170941847069,3.056318758695383,3.1251864499331816,,59.01408290581529,63.05631875869538,True,54.111
islanding,0.67681165806187,0.9903022609219991,0.7481938958880914,0,182,182,1.0762831669239574,3.749641995583957,4.22194580609542,,58.92371683307604,63.74964199558396,True,54.322
islanding,0.5410971904436315,0.9277841069731431,2.7613563284722114,0,183,183,1.5151833525285952,8.179547990612576,15.282084355765733,,58.484816647471405,68.17954799061258,True,54.468
islanding,1.339899830379987,0.8736241478153182,1.7468547841273823,0,184,184,0.7020132777963042,1.4183261173131996,2.6278292956028793,9.3085,59.297986722203696,61.4183261173132,True,53.994
islanding,0.7081233214515497,0.8050242634446853,2.57576821242112,0,185,185,1.0471023330544966,3.945259179925536,8.409053459588023,,58.9528976669455,63.945259179925536,True,54.096
islanding,1.237151986514593,1.0223345081662614,1.0885575849077804,0,186,186,0.7389759891046666,3.301467342411037,2.3984945901379007,,59.26102401089533,63.30146734241104,True,54.086
islanding,0.8483995428129822,1.0594939571198714,0.8356814927099128,0,187,187,0.9371305971091175,3.384244773470961,3.4250184795904204,9.9945,59.06286940289088,63.38424477347096,True,54.393
islanding,0.7615943018090172,1.1493446097345263,0.9980481180944067,0,188,188,1.001551397401336,3.6195183363888574,3.7862757820101223,,58.998448602598664,63.61951833638886,True,54.216
islanding,0.9847639898108731,0.914098306938516,0.8948769000274788,0,189,189,0.8540063367838187,2.9939219272779454,2.9786101971575363,,59.14599366321618,62.993921927277945,True,54.326
islanding,0.9496941572189338,1.174259177858566,0.500068821722405,0,190,190,0.7083093817839767,2.4710930630606995,2.654618665102859,,59.29169061821602,62.4710930630607,True,54.497
islanding,0.8914461332670911,1.195263487299787,2.480737848526793,0,191,191,0.9087949133543916,4.238269498456447,7.844769691734186,,59.09120508664561,64.23826949845645,True,54.661
islanding,1.325549515563303,1.1096828041735993,1.8940847637549374,0,192,192,0.7069077050988994,1.276536880742512,4.449438473979086,9.5075,59.2930922949011,61.27653688074251,True,53.849
islanding,0.977126904600842,0.9934811523168906,0.6045550971599981,0,193,193,0.8609641500073622,2.4569622620445344,2.4574672281552523,,59.13903584999264,62.456962262044534,True,54.353
islanding,0.6409506720125656,1.1079883388425302,2.119976813213942,0,194,194,1.8819368109063817,3.0218948601442293,12.82433660953302,,58.11806318909362,63.02189486014423,True,54.32
islanding,1.1985958123802365,1.122885510535252,2.643659100797243,0,195,195,0.8976126042221964,3.809085610034664,8.691743174712911,,59.102387395777804,63.809085610034664,True,54.175
islanding,1.2846485789596243,1.1543093267705373,2.9991850603393857,0,196,196,1.0333217111140627,3.9718256675668897,8.626271370342025,,58.96667828888594,63.97182566756689,True,53.824
islanding,1.3755567969557128,0.8950013969830338,2.2732056508926664,0,197,197,1.3520825707179114,1.4085401829927378,8.48835147407705,,58.64791742928209,61.40854018299274,True,53.748
islanding,0.6025720706383888,0.8848395939544836,2.1553253837566446,0,198,198,1.638276505959098,3.546270242222171,15.266123455000482,,58.3617234940409,63.54627024222217,True,53.92
islanding,1.363357823326315,0.8512999487469127,0.5375909380541206,0,199,199,0.5749415882405344,1.2137302356926156,1.5220327462211714,,59.425058411759466,61.213730235692616,True,54.36
gentrip,1.3198177006632146,0.8399459226658044,2.7493333629888044,1,200,200,0.8286181315858769,2.538456963208091e-05,0.3488968252516145,9.009500000000001,59.17138186841412,60.00002538456963,True,42.724
gentrip,0.871331952985721,0.9350495974019694,0.684130514177232,0,201,201,2.829928592547887,3.242219457177953e-05,0.9817243779490781,,57.17007140745211,60.00003242219457,True,43.463
gentrip,0.9586405906423632,1.0501390675239295,2.555993875422018,2,202,202,0.07689353239670282,1.824190089485711,1.610035023756211,,59.9231064676033,61.82419008948571,True,42.851
gentrip,0.7638400679644277,1.1922300937728103,2.794902177358096,2,203,203,0.08567650083239187,1.8362100932899779,1.9877051357455144,,59.91432349916761,61.83621009328998,True,42.917
gentrip,0.8820139851670166,0.8033648399702658,1.2080714105808956,0,204,204,1.238177356661545,3.2181302373146536e-05,0.8834534838746322,9.543000000000001,58.761822643338455,60.00003218130237,True,42.889
gentrip,1.3580506851109324,1.167756897633976,0.7547145696488133,0,205,205,3.625313236995744,0.027809926911501748,0.7319677073802211,,56.374686763004256,60.0278099269115,True,43.217
gentrip,1.4379502920044072,1.0635661460856367,2.8291371045584524,3,206,206,0.03290776039669652,0.4630985012760078,0.36282348991171887,,59.9670922396033,60.46309850127601,True,42.574
gentrip,1.3005616538960294,1.01237804257317,2.1642603499170816,2,207,207,0.06331471954649714,1.9222366047089068,1.1640758994544598,,59.9366852804535,61.92223660470891,True,42.848
gentrip,1.201322906168766,1.14590077468828,0.575250412925165,1,208,208,2.893493747491668,2.683153861937626e-05,0.4344063850519575,,57.10650625250833,60.00002683153862,True,43.626
gentrip,0.8958680538876511,0.9283517446889178,1.0851573028694785,2,209,209,0.43140289573259594,2.2310206405666264,2.088791147241551,,59.568597104267404,62.231020640566626,True,43.413
gentrip,1.0287545563704905,0.9417121160814552,2.950114257386223,0,210,210,2.098168963389085,2.9412984957843946e-05,0.8395058707914416,,57.901831036610915,60.00002941298496,True,42.791
gentrip,0.8060434657153497,1.1358572070738637,0.9137966757452233,0,211,211,5.055293490353158,3.3955166159671535e-05,1.0370352146183137,,54.94470650964684,60.00003395516616,True,43.765
gentrip,0.7393670446837965,0.8424303403942703,1.8095524270518568,3,212,212,0.47559238700012685,0.6830403023870772,0.7525062660226212,9.565,59.52440761299987,60.68304030238708,True,43.325
gentrip,0.6251816383136855,0.8715839654186636,1.453086138671559,0,213,213,2.3958247347898194,3.9245487968742054e-05,1.2935272414730292,,57.60417526521018,60.00003924548797,True,43.403
gentrip,1.420979596038085,0.8991996347712343,0.9900667182691638,1,214,214,1.2385526460919465,2.4270532357206775e-05,0.30719421310863027,,58.76144735390805,60.00002427053236,True,43.368
gentrip,1.0823968632485519,1.017347414507747,2.265278101019352,1,215,215,1.9357046854031665,2.856129589901002e-05,0.33115667609614263,,58.06429531459683,60.0000285612959,True,43.336
gentrip,0.6149544797730419,1.1401108852254478,1.1568169785683091,1,216,216,4.2267488086093294,3.963120991556934e-05,0.7173433550746466,,55.77325119139067,60.000039631209916,True,43.479
gentrip,1.4091899864085662,0.8073184012036164,1.3950482913688678,2,217,217,0.3224923764921641,0.7093948397894039,0.7649987357162047,,59.677507623507836,60.709394839789404,True,43.224
gentrip,1.0131772086522401,0.906021609100978,2.3310626109174146,2,218,218,0.0680126415559883,1.5421273783605827,1.817089586364773,,59.93198735844401,61.54212737836058,True,42.913
gentrip,0.6625016036486227,0.8210030033349848,1.1913944732917532,1,219,219,0.9913152818859317,3.801929987901076e-05,0.6785078908675501,9.232,59.00868471811407,60.00003801929988,True,43.377
gentrip,1.2694006130760571,0.8604560696366489,2.540058306130229,2,220,220,0.13659512408813157,0.9905387116886573,0.9682482109320034,9.9995,59.86340487591187,60.99053871168866,True,42.519
gentrip,0.830271378667794,0.9534398079182155,0.7336764332937604,3,221,221,0.6145704566700374,0.6720771648818342,0.6865604349817289,,59.38542954332996,60.672077164881834,True,43.34
gentrip,0.7259533468384775,1.190041906835059,2.76844037695663,2,222,222,0.0886674980420068,1.8841433485554049,2.091036248180842,,59.91133250195799,61.884143348555405,True,43.044
gentrip,0.5762770231781734,0.9443481760172066,1.6328237050523209,1,223,223,2.418900860322317,4.11816763730144e-05,0.7164765057081013,,57.58109913967768,60.00004118167637,True,43.474
gentrip,0.6411147298512229,0.9194081011736235,2.2898284431528095,2,224,224,0.8829393963053178,2.31221588842223,2.9041042846575493,,59.11706060369468,62.31221588842223,True,42.826
gentrip,0.8236635465046613,1.1250133874299655,0.7873178645467243,3,225,225,0.7223261366498548,0.6623051202874706,0.6191390045624701,8.877,59.277673863350145,60.66230512028747,True,43.288
gentrip,0.530397826565966,0.9614507554808869,1.5131994178024488,3,226,226,0.7871189328243986,0.8940152023788599,1.0697698967616276,9.512,59.2128810671756,60.89401520237886,True,43.458
gentrip,1.4551407645678918,1.1747025364268604,1.3163425642466915,2,227,227,0.05644378917392601,1.3490254005055462,1.043714454651763,,59.943556210826074,61.349025400505546,True,43.424
gentrip,0.9728031215895611,1.1047286796995555,2.390521269088546,2,228,228,0.07579895871728581,1.6966804680745966,1.5870536734306029,,59.924201041282714,61.6966804680746,True,42.857
gentrip,0.993140308187223,0.9866576896219641,2.6332461556609243,3,229,229,0.21618070339997075,0.5942430155510152,0.5669370153538011,,59.78381929660003,60.594243015551015,True,43.19
gentrip,1.1697774169825812,1.0278636597144304,2.613327355637386,0,230,230,2.479545863555444,2.7274112781583426e-05,0.7398853007594397,,57.520454136444556,60.00002727411278,True,42.865
gentrip,0.5862215197332394,0.8245224848988422,1.6617759664678058,2,231,231,1.1852078990534025,1.3983786531479652,1.9067288385175374,,58.8147921009466,61.398378653147965,True,43.392
gentrip,0.9074806191409555,1.0747469177277464,1.2782869311665954,1,232,232,2.826612378787999,3.166944173926822e-05,0.4530691303991574,,57.173387621212,60.00003166944174,True,43.073
gentrip,0.7069955554513391,1.0322203125666245,0.8337581917086518,3,233,233,0.7523607761533668,0.7444528271308997,0.7845095936423974,9.1715,59.24763922384663,60.7444528271309,True,43.512
gentrip,1.1407483817085915,1.1115466124682833,2.920588240922495,2,234,234,0.06834873930136354,1.5637954305971675,1.3508546110571729,,59.93165126069864,61.56379543059717,True,42.502
gentrip,1.2819002282498677,1.0546481891022659,1.4319891303716779,1,235,235,2.103988279033018,2.583166564562589e-05,0.3282261509402673,,57.89601172096698,60.000025831665646,True,43.608
gentrip,0.6905452494601612,0.9034071888812356,1.1049272665420582,3,236,236,0.6540875142268447,0.745555964593791,0.8242808960923043,9.492,59.345912485773155,60.74555596459379,True,42.884
gentrip,0.9337440736018561,0.8185377213732774,2.232517366027319,1,237,237,0.8382788534360159,3.115978848455825e-05,0.4903465446987809,9.399000000000001,59.161721146563984,60.000031159788485,True,43.009
gentrip,0.5232005558555668,0.9702190717870176,0.5335093280084665,1,238,238,3.2032759095806966,4.344895221208844e-05,0.7611491626133926,,56.7967240904193,60.00004344895221,True,43.306
gentrip,0.5990964142622557,0.9386643432112194,1.9278229513663285,0,239,239,3.3128136676255266,4.025601693058434e-05,1.3980103045068404,,56.68718633237447,60.00004025601693,True,43.474
gentrip,1.4665327474432652,0.8447449843899847,0.6163602347887275,3,240,240,0.12985391856693695,0.43005180987843517,0.3780997081822335,9.4705,59.87014608143306,60.430051809878435,True,43.565
gentrip,0.9665881731065368,0.9202921900839945,0.8209261666421528,1,241,241,1.7161804817907935,3.053859318669083e-05,0.44049225877806464,,58.28381951820921,60.00003053859319,True,43.427
gentrip,1.033254127350518,1.0407150045858629,0.8742961688341553,3,242,242,0.4898148899402486,0.5676354259372403,0.5271216296035419,9.3655,59.51018511005975,60.56763542593724,True,43.504
gentrip,0.6706133638731148,1.0884951312972775,2.420748435765011,3,243,243,0.7122592146123594,0.764025958631052,0.7950859612444106,,59.28774078538764,60.76402595863105,True,43.379
gentrip,1.1051144433967512,1.1852902565643237,2.9935835830273723,1,244,244,2.164990067881348,2.8217923372153564e-05,0.49947527158849425,,57.83500993211865,60.00002821792337,True,42.855
gentrip,0.7964031463726393,0.9654359997693618,0.5076883524041269,2,245,245,0.900629016437918,2.2912924398019925,2.1193255383479226,9.9885,59.09937098356208,62.29129243980199,True,43.36
gentrip,0.9156642136810507,0.9597917882609254,2.1205771026215685,3,246,246,0.4305200560201641,0.6300530530864137,0.6209531147811731,,59.569479943979836,60.630053053086414,True,43.123
gentrip,0.6878001662295333,1.0674916613262928,1.1349657470907903,2,247,247,0.16908860135505677,2.071791762326292,2.2448477392797628,,59.83091139864494,62.07179176232629,True,43.658
gentrip,1.225209777267866,0.8798004229097114,2.1454348085058044,1,248,248,1.1212345964205284,2.652261819235946e-05,0.36401260367945554,,58.87876540357947,60.00002652261819,True,43.156
gentrip,1.2533023617585264,1.1782586198112972,2.209956539170178,1,249,249,2.297854497762266,2.6176835284275057e-05,0.448450180294202,,57.702145502237734,60.000026176835284,True,42.886
gentrip,1.4825957262127416,0.8300000052567269,1.00277263069561,3,250,250,0.09193308044574877,0.4230813857777562,0.3716969951044291,,59.90806691955425,60.423081385777756,True,43.75
gentrip,0.5693529358051672,1.0083359464433745,1.845132613095657,2,251,251,0.2242659558589324,2.5447661478753574,2.673381595916524,,59.77573404414107,62.54476614787536,True,43.096
gentrip,0.8675131923746916,0.9131417875435557,0.6280668462634431,3,252,252,0.5118391550475394,0.6461948020777157,0.6575544150331325,,59.48816084495246,60.646194802077716,True,43.228
gentrip,1.3721823327431908,1.0804593521233614,2.822050880851368,0,253,253,2.29692287903422,2.4787095590284025e-05,0.6205895118055338,,57.70307712096578,60.00002478709559,True,42.928
gentrip,1.391290970737018,0.8946790399839419,1.5730822090173542,3,254,254,0.10806178039872094,0.4583741500606422,0.4048949898812282,,59.89193821960128,60.45837415006064,True,43.282
gentrip,1.0011936358545084,0.9263817048969186,2.1880514664399953,2,255,255,0.07012879859660615,2.1886251333892943,1.876049595355127,,59.929871201403394,62.188625133389294,True,43.024
gentrip,1.334670038748969,1.1984709590922202,0.7167897466572771,1,256,256,2.833977865203842,2.521281638223627e-05,0.4458063988590055,,57.16602213479616,60.00002521281638,True,43.164
gentrip,0.852853404177877,1.116614357198081,1.9055752897566534,1,257,257,2.896111399879274,3.2845219038790674e-05,0.5263066483298218,,57.103888600120726,60.00003284521904,True,42.806
gentrip,0.9899062100004212,0.8736564738600909,1.8695042437396274,3,258,258,0.25945164673377263,0.5803904220815497,0.5713177839390227,9.4675,59.74054835326623,60.58039042208155,True,42.905
gentrip,1.2962046101747193,1.0207923330230677,2.4982362405322482,2,259,259,0.06351246864966953,1.8033301095611733,1.173184610802167,,59.93648753135033,61.80333010956117,True,43.204
gentrip,1.1230880320536405,1.0061382492801845,1.329107001661563,0,260,260,2.8622256072786385,2.7950602031978633e-05,0.7732151747732985,,57.13777439272136,60.00002795060203,True,42.937
gentrip,1.3853685453584466,0.8654731425153497,2.6711326338879453,3,261,261,0.0008238975986216701,0.4548211815440055,0.4044629057543858,9.476,59.99917610240138,60.454821181544006,True,41.678
gentrip,0.7113226457712452,0.9740418640970537,1.232129003939931,0,262,262,3.5956892188910956,3.6490688430035334e-05,1.199958955723801,,56.404310781108904,60.00003649068843,True,43.116
gentrip,1.188276489937405,1.171946973330377,1.799892435628616,0,263,263,3.493567645175915,0.03669945432228161,0.8357991557952715,,56.506432354824085,60.03669945432228,True,43.116
gentrip,1.136504530927391,1.1149636153470692,2.5926197711750048,0,264,264,2.922857810495479,2.7753618013548476e-05,0.7403144673055095,,57.07714218950452,60.00002775361801,True,42.622
gentrip,0.9263436582453624,0.9945578209682941,1.6879695307127482,1,265,265,2.1682271982727457,3.1302089865903326e-05,0.40297654487361,,57.831772801727254,60.000031302089866,True,41.931
gentrip,1.492523387853895,0.8594794794329388,1.4960476848702298,1,266,266,0.9279072295315345,2.3572752510858663e-05,0.30511734083788156,9.284,59.072092770468466,60.00002357275251,True,43.219
gentrip,1.0654117023790235,0.8834081572884163,1.261353846255071,1,267,267,1.2867892768143534,2.8822027687169793e-05,0.41698151386690085,,58.71321072318565,60.00002882202769,True,43.364
gentrip,1.327585105313126,1.030071027603308,1.8820044661427757,3,268,268,0.172534392545316,0.4796574175062034,0.40697937796991823,9.3985,59.827465607454684,60.4796574175062,True,43.214
gentrip,0.845721793633081,0.8916579875570803,2.6922212354584514,2,269,269,0.20254400633105263,1.5630859297929547,1.5637089461946374,,59.79745599366895,61.563085929792955,True,41.577
gentrip,0.6096559207310692,1.1828757713340532,1.5317601267413326,2,270,270,1.295406381757033,2.056241279810969,2.485184080174321,,58.70459361824297,62.05624127981097,True,43.344
gentrip,0.810809339191832,1.1576107465107985,2.5106569604600417,2,271,271,0.08387372230357215,1.7929603184459495,1.88769728581903,,59.91612627769643,61.79296031844595,True,43.116
gentrip,1.4770452915831758,1.0582988210824809,1.3725659894316047,3,272,272,0.19843669156527,0.4536403605562427,0.35394510063326834,9.3985,59.80156330843473,60.45364036055624,True,43.213
gentrip,0.7739898199488854,0.8526473457236279,0.9260954477564861,2,273,273,1.0790937316340319,1.341505217181485,1.5646695521967757,,58.92090626836597,61.341505217181485,True,41.873
gentrip,1.1952619677873775,0.848163863453261,2.3538683445204684,3,274,274,0.05101890066922721,0.500657914721863,0.467523480462404,,59.94898109933077,60.50065791472186,True,42.835
gentrip,1.272722952570577,1.0038471541712384,1.7578611847778078,3,275,275,0.17701629351348203,0.49150399927353305,0.43310749654942526,,59.82298370648652,60.49150399927353,True,43.675
gentrip,0.659004205134354,1.085420747044459,2.0304882587022823,0,276,276,4.522272684030263,3.8132298705306766e-05,1.2810597469190554,,55.47772731596974,60.000038132298705,True,42.787
gentrip,0.7458803029910156,1.1226620149274331,2.023731444578541,0,277,277,4.451080043317177,3.5463261127688384e-05,1.1193566885015116,,55.54891995668282,60.00003546326113,True,41.245
gentrip,0.5143324647821689,0.8875052293160265,2.0724067543077545,1,278,278,1.8156008540660622,4.3842259515258775e-05,0.8469397651631994,,58.18439914593394,60.000043842259515,True,43.14
gentrip,0.5588487573048374,1.0762804820812308,1.0611336432994474,0,279,279,5.678003160981632,4.1908884497843246e-05,1.508882357150867,,54.32199683901837,60.0000419088845,True,43.444
gentrip,0.7857912116467801,0.9107174581970875,1.7466836900636504,0,280,280,2.5260658107180234,3.44520591681885e-05,1.0719724138197506,,57.47393418928198,60.00003445205917,True,43.123
gentrip,0.5066589453123513,0.991860447206907,0.6502685216930675,0,281,281,5.038360443248749,4.423615501991662e-05,1.6616837359882908,,54.96163955675125,60.00004423615502,True,41.535
gentrip,0.9407572609022019,1.1026393579881488,1.0380385595858597,1,282,282,3.0079194656995654,3.102560984302727e-05,0.47404446185232985,,56.992080534300435,60.00003102560984,True,43.462
gentrip,1.076853370431672,1.136259970004786,2.3166720389216753,1,283,283,2.379564996785305,2.864588994100359e-05,0.46458486351390604,,57.620435003214695,60.00002864588994,True,43.166
gentrip,1.1525199099609755,1.0469313330672099,2.8975726464166627,3,284,284,0.15658137767162827,0.527429792570338,0.4678270610862256,,59.84341862232837,60.52742979257034,True,41.016
gentrip,0.75619185023751,0.9766513069974263,1.7164573271399908,0,285,285,3.330271352262365,3.5196380913760095e-05,1.132106724748212,,56.669728647737635,60.000035196380914,True,42.867
gentrip,1.2357391094812857,0.8128067167231506,1.9897088288453282,0,286,286,1.0705113654683984,2.639228996770271e-05,0.6575765188414806,9.2045,58.9294886345316,60.00002639228997,True,42.891
gentrip,1.3408738706854038,1.1314369731120364,0.5727008703213258,0,287,287,3.533312709594348,2.5141598150923983e-05,0.6823695991234757,,56.46668729040565,60.00002514159815,True,43.817
gentrip,1.3699794398330565,0.981875035398365,1.5928439613567067,3,288,288,0.1488278294569909,0.4661171874616059,0.4049562271357132,9.054,59.85117217054301,60.466117187461606,True,41.627
gentrip,0.5403463207347183,1.1604477792183596,2.0766407114521432,2,289,289,0.10874166897925619,2.1885470608268918,2.808948479502007,,59.891258331020744,62.18854706082689,True,42.762
gentrip,1.4178966302134324,1.0942647266562946,0.9687479792366187,2,290,290,0.059678307869312164,1.431703786970246,1.0828296109569635,,59.94032169213069,61.431703786970246,True,42.687
gentrip,0.6356490521142099,1.0397770895977176,2.4747732333817707,0,291,291,3.9601265172121813,3.889703413051393e-05,1.3379596257494342,,56.03987348278782,60.00003889703413,True,43.193
gentrip,1.2186653565727337,1.0979250211393168,2.4478294623387646,3,292,292,0.20668994666450402,0.5194089751106574,0.4197726825057657,,59.793310053335496,60.51940897511066,True,41.053
gentrip,1.242895046893095,1.1517983794114344,2.9392354307037953,1,293,293,1.9555025432995592,2.6304133712073963e-05,0.4265601177645095,,58.04449745670044,60.00002630413371,True,42.677
gentrip,1.0588257118517954,0.9968129897356853,1.4101327697016819,3,294,294,0.40795362776969313,0.5654290000188382,0.5276927155536981,,59.59204637223031,60.56542900001884,True,41.933
gentrip,1.0958505791251247,1.0704612476888409,2.873000315638965,2,295,295,0.07072716659392597,1.6618233329400098,1.4090135379442614,,59.929272833406074,61.66182333294001,True,43.159
gentrip,1.4411051322163084,1.15262792570291,2.717039808764392,0,296,296,2.4939442118295503,2.407103683310652e-05,0.6675482536545019,,57.50605578817045,60.00002407103683,True,40.895
gentrip,1.1145414055245717,0.8357656860403645,1.6210924518889829,0,297,297,1.3277723496290506,2.807732487752901e-05,0.7386862154241669,9.306000000000001,58.67222765037095,60.00002807732488,True,42.647
gentrip,1.1782776069812553,0.8116140775318373,0.8872400420202088,0,298,298,1.0902997299266204,2.7153591332762517e-05,0.686124608373504,9.5075,58.90970027007338,60.00002715359133,True,40.777
gentrip,1.0422351461097044,0.9512252495342373,1.9682380265181298,1,299,299,1.7028878071180245,2.9183212795658164e-05,0.3886033820016621,,58.297112192881976,60.000029183212796,True,38.815
baseline,1.1767101796823587,0.8319758296442744,0.0,0,0,0,0.0006200673600531559,0.0008342605902882383,0.0006857381512759275,0.0,59.99937993263995,60.00083426059029,True,62.518
baseline,0.8427269977013705,0.8689128274783234,0.0,0,1,1,0.0007250163092180628,0.0011642278280774576,0.0009271321894033235,0.0,59.99927498369078,60.00116422782808,True,63.11
baseline,1.3048373162141753,0.9982594190906078,0.0,0,2,2,0.0005885501875653176,0.0007692699902435152,0.0006227806315450835,0.0,59.999411449812435,60.00076926999024,True,62.566
baseline,1.3615344765018476,0.9243218476985041,0.0,0,3,3,0.0005757429281558757,0.0007498228677533803,0.0005983330670744635,0.0,59.999424257071844,60.00074982286775,True,62.335
baseline,1.0586791483926696,1.0835023647469437,0.0,0,4,4,0.0006528270617280896,0.0009442095470433287,0.0007556116521811873,0.0,59.99934717293827,60.00094420954704,True,37.011
baseline,1.3753347240693743,0.8524823903132661,0.0,0,5,5,0.000572721060329684,0.0007450606480432498,0.0005926574866066403,0.0,59.99942727893967,60.00074506064804,True,36.736
baseline,0.704309929271066,0.9473084915901164,0.0,0,6,6,0.0008174654608978926,0.0013090570830271986,0.0010841109623527245,0.0,59.9991825345391,60.00130905708303,True,36.93
baseline,0.5615867240982868,1.064680420377739,0.0,0,7,7,0.0009763559133659783,0.0014456257552240004,0.0013137122464002005,0.0,59.999023644086634,60.001445625755224,True,37.071
baseline,0.9661606854631073,0.9773711788366042,0.0,0,8,8,0.0006815459437206073,0.0010361226841837379,0.0008208284318556025,0.0,59.99931845405628,60.001036122684184,True,37.489
baseline,0.8702130158173931,1.1837068369929349,0.0,0,9,9,0.0007147576236761211,0.0011353512317242576,0.0009011842401918102,0.0,59.999285242376324,60.001135351231724,True,37.794
baseline,0.909274543652163,1.0857674820093872,0.0,0,10,10,0.0007007718119282913,0.0010945905166934722,0.0008666769120679874,0.0,59.99929922818807,60.00109459051669,True,37.574
